practice_code,year,covid_year,sat_start,sat_end,register,list_size,copd_prevalence,lat,lon,n_lsoas,n_unique_lsoas,wy_patients,total_wy_patients,image_path,image_std,elevation_lsoa_weighted,ndvi_lsoa_weighted,evi_lsoa_weighted,no2_lsoa_weighted,pm25_lsoa_weighted,lst_lsoa_weighted,pop_lsoa_weighted
B86018,2023-24,0,2023-04-01,2024-03-31,198.0,7690,2.57,53.79642263961378,-1.66385563282881,124.0,124,7664.0,7664,/content/drive/MyDrive/wy_images/B86018_2023_24.png,18.68831297753836,142.9,0.6393,0.4340094323144104,105.25,0.1829261985,2.23,17.71
B86019,2019-20,0,2019-04-01,2020-03-31,137.0,9226,1.48,53.82340336605143,-1.5417371865998082,219.0,219,9373.0,9373,/content/drive/MyDrive/wy_images/B86019_2019_20.png,17.185162785808345,89.0,0.4836,0.4551353481958171,104.6,0.1551902076,4.72,24.02
B86019,2020-21,1,2020-04-01,2021-03-31,140.0,9264,1.51,53.82340336605143,-1.5417371865998082,219.0,219,9373.0,9373,/content/drive/MyDrive/wy_images/B86019_2020_21.png,18.800359414272624,89.0,0.4863,0.3714943415306826,96.3,0.1618296770999999,-1.27,24.01
B86019,2021-22,0,2021-04-01,2022-03-31,134.0,9379,1.43,53.82340336605143,-1.5417371865998082,219.0,219,9373.0,9373,/content/drive/MyDrive/wy_images/B86019_2021_22.png,17.245776787146145,89.0,0.4716,0.425052484486325,119.31,0.1449475888,5.87,23.99
B86019,2022-23,0,2022-04-01,2023-03-31,131.0,9562,1.37,53.82340336605143,-1.5417371865998082,219.0,219,9373.0,9373,/content/drive/MyDrive/wy_images/B86019_2022_23.png,19.31022527141938,89.0,0.466,0.3666304251896116,110.39,0.1306936198,-2.74,24.05
B86019,2023-24,0,2023-04-01,2024-03-31,212.0,19726,1.07,53.82340336605143,-1.5417371865998082,219.0,219,9373.0,9373,/content/drive/MyDrive/wy_images/B86019_2023_24.png,18.96106408014285,89.0,0.5726,0.4091575729717306,104.4,0.1718917908999999,3.17,20.92
B86020,2019-20,0,2019-04-01,2020-03-31,208.0,11037,1.88,53.73684226394421,-1.4915558087649403,88.0,88,10040.0,10040,/content/drive/MyDrive/wy_images/B86020_2019_20.png,23.057711425980948,65.7,0.5631,0.4108094690875661,110.16,0.1586466725999999,6.49,10.61
B86020,2020-21,1,2020-04-01,2021-03-31,217.0,11158,1.94,53.73684226394421,-1.4915558087649403,88.0,88,10040.0,10040,/content/drive/MyDrive/wy_images/B86020_2020_21.png,23.71388512594165,65.7,0.5891,0.4142600965295334,100.04,0.1629432936,-1.63,10.56
B86020,2021-22,0,2021-04-01,2022-03-31,222.0,11178,1.99,53.73684226394421,-1.4915558087649403,88.0,88,10040.0,10040,/content/drive/MyDrive/wy_images/B86020_2021_22.png,17.758723047299913,65.7,0.5801,0.4404518271661687,119.69,0.1499653588,6.4,10.56
B86020,2022-23,0,2022-04-01,2023-03-31,225.0,11171,2.01,53.73684226394421,-1.4915558087649403,88.0,88,10040.0,10040,/content/drive/MyDrive/wy_images/B86020_2022_23.png,19.906445104300023,65.7,0.573,0.3958139232360377,111.98,0.1532870211999999,-5.1,10.52
B86020,2023-24,0,2023-04-01,2024-03-31,234.0,11194,2.09,53.73684226394421,-1.4915558087649403,88.0,88,10040.0,10040,/content/drive/MyDrive/wy_images/B86020_2023_24.png,27.07390036714479,65.7,0.6066,0.4152695886003218,107.99,0.1712783752,5.79,10.5
B86022,2019-20,0,2019-04-01,2020-03-31,253.0,13843,1.83,53.819852480365554,-1.4943458696273024,243.0,243,14006.0,14006,/content/drive/MyDrive/wy_images/B86022_2019_20.png,16.465414406139015,79.0,0.6016,0.4452790347046655,106.5,0.1489663596,5.19,25.48
B86022,2020-21,1,2020-04-01,2021-03-31,253.0,13815,1.83,53.819852480365554,-1.4943458696273024,243.0,243,14006.0,14006,/content/drive/MyDrive/wy_images/B86022_2020_21.png,17.99618902999378,79.0,0.579,0.3982550586072167,97.3,0.1592912465,0.26,25.33
B86022,2021-22,0,2021-04-01,2022-03-31,246.0,13979,1.76,53.819852480365554,-1.4943458696273024,243.0,243,14006.0,14006,/content/drive/MyDrive/wy_images/B86022_2021_22.png,16.657635262480554,79.0,0.5733,0.4423973937025971,119.66,0.1493882621,5.31,25.32
B86022,2022-23,0,2022-04-01,2023-03-31,241.0,14018,1.72,53.819852480365554,-1.4943458696273024,243.0,243,14006.0,14006,/content/drive/MyDrive/wy_images/B86022_2022_23.png,18.57409761111003,79.0,0.5564,0.3794968604918409,111.09,0.1194160798,-4.75,25.34
B86022,2023-24,0,2023-04-01,2024-03-31,253.0,14196,1.78,53.819852480365554,-1.4943458696273024,243.0,243,14006.0,14006,/content/drive/MyDrive/wy_images/B86022_2023_24.png,18.031178302076054,79.0,0.5871,0.4055417559181797,106.14,0.1767691742,3.77,25.23
B86024,2019-20,0,2019-04-01,2020-03-31,255.0,8809,2.89,53.79369117475619,-1.6002604539849792,306.0,306,8921.0,8921,/content/drive/MyDrive/wy_images/B86024_2019_20.png,34.489785735612585,83.3,0.427,0.3775696483566996,107.88,0.1656957784,7.06,20.65
B86024,2020-21,1,2020-04-01,2021-03-31,269.0,8904,3.02,53.79369117475619,-1.6002604539849792,306.0,306,8921.0,8921,/content/drive/MyDrive/wy_images/B86024_2020_21.png,35.877377063081134,83.3,0.4258,0.3346937669501264,99.76,0.1711273571,-4.53,20.62
B86024,2021-22,0,2021-04-01,2022-03-31,255.0,9098,2.8,53.79369117475619,-1.6002604539849792,306.0,306,8921.0,8921,/content/drive/MyDrive/wy_images/B86024_2021_22.png,37.299699307572055,83.3,0.4278,0.4224645139048494,122.07,0.1546777218,5.93,20.44
B86024,2022-23,0,2022-04-01,2023-03-31,344.0,9011,3.82,53.79369117475619,-1.6002604539849792,306.0,306,8921.0,8921,/content/drive/MyDrive/wy_images/B86024_2022_23.png,36.795066953814754,83.3,0.4183,0.3333355412548839,111.17,0.1448690419,-1.51,20.45
B86024,2023-24,0,2023-04-01,2024-03-31,274.0,9140,3.0,53.79369117475619,-1.6002604539849792,306.0,306,8921.0,8921,/content/drive/MyDrive/wy_images/B86024_2023_24.png,35.28096206197171,83.3,0.4478,0.3655658699149621,108.9,0.1807587251,2.21,20.37
B86028,2019-20,0,2019-04-01,2020-03-31,120.0,4409,2.72,53.74289952922715,-1.5977717967830525,103.0,103,5098.0,5098,/content/drive/MyDrive/wy_images/B86028_2019_20.png,27.004216570087483,134.0,0.4672,0.3897569708113078,111.14,0.1581733644,7.81,16.71
B86028,2020-21,1,2020-04-01,2021-03-31,129.0,4719,2.73,53.74289952922715,-1.5977717967830525,103.0,103,5098.0,5098,/content/drive/MyDrive/wy_images/B86028_2020_21.png,27.71018709763161,134.0,0.4755,0.3532317122500574,100.88,0.1627744948999999,-4.16,16.69
B86028,2021-22,0,2021-04-01,2022-03-31,128.0,4972,2.57,53.74289952922715,-1.5977717967830525,103.0,103,5098.0,5098,/content/drive/MyDrive/wy_images/B86028_2021_22.png,28.013269353392992,134.0,0.489,0.4192157848770398,122.35,0.1477765615,5.53,16.6
B86028,2022-23,0,2022-04-01,2023-03-31,123.0,5121,2.4,53.74289952922715,-1.5977717967830525,103.0,103,5098.0,5098,/content/drive/MyDrive/wy_images/B86028_2022_23.png,29.361351383283445,134.0,0.4433,0.3429165387267294,112.02,0.1546560834,-2.54,16.6
B86028,2023-24,0,2023-04-01,2024-03-31,130.0,5258,2.47,53.74289952922715,-1.5977717967830525,103.0,103,5098.0,5098,/content/drive/MyDrive/wy_images/B86028_2023_24.png,26.144022523575945,134.0,0.4802,0.37463294415077,109.95,0.1748292366,6.05,16.6
B86029,2019-20,0,2019-04-01,2020-03-31,97.0,5638,1.72,53.904722978006376,-1.701479077687124,116.0,116,5638.0,5638,/content/drive/MyDrive/wy_images/B86029_2019_20.png,24.64188639095416,105.3,0.7069,0.4606233141806481,92.0,0.18050379,0.33,8.48
B86029,2020-21,1,2020-04-01,2021-03-31,88.0,5610,1.57,53.904722978006376,-1.701479077687124,116.0,116,5638.0,5638,/content/drive/MyDrive/wy_images/B86029_2020_21.png,25.592729076629453,105.3,0.7114,0.4580720524017467,83.78,0.1642165281,-3.05,8.53
B86029,2021-22,0,2021-04-01,2022-03-31,88.0,5617,1.57,53.904722978006376,-1.701479077687124,116.0,116,5638.0,5638,/content/drive/MyDrive/wy_images/B86029_2021_22.png,25.096264976128,105.3,0.6942,0.48852200413698,98.84,0.1612936656,5.55,8.61
B86029,2022-23,0,2022-04-01,2023-03-31,95.0,5678,1.67,53.904722978006376,-1.701479077687124,116.0,116,5638.0,5638,/content/drive/MyDrive/wy_images/B86029_2022_23.png,25.769264402127085,105.3,0.6953,0.4580536980004596,97.16,0.1337829690999999,-2.74,8.51
B86029,2023-24,0,2023-04-01,2024-03-31,95.0,5704,1.67,53.904722978006376,-1.701479077687124,116.0,116,5638.0,5638,/content/drive/MyDrive/wy_images/B86029_2023_24.png,25.744406533798816,105.3,0.7359,0.4634866007814295,95.36,0.1769895641,3.94,8.45
B86032,2019-20,0,2019-04-01,2020-03-31,283.0,19042,1.49,53.90360165264773,-1.667684979103846,114.0,114,18903.0,18903,/content/drive/MyDrive/wy_images/B86032_2019_20.png,19.29811379384581,103.1,0.7232,0.4734163318777292,92.29,0.1786314103,1.4,6.74
B86032,2020-21,1,2020-04-01,2021-03-31,278.0,19090,1.46,53.90360165264773,-1.667684979103846,114.0,114,18903.0,18903,/content/drive/MyDrive/wy_images/B86032_2020_21.png,20.629887593251738,103.1,0.7364,0.4735264582854516,84.09,0.1661828846999999,-2.93,6.8
B86032,2021-22,0,2021-04-01,2022-03-31,278.0,19078,1.46,53.90360165264773,-1.667684979103846,114.0,114,18903.0,18903,/content/drive/MyDrive/wy_images/B86032_2021_22.png,18.981789433019934,103.1,0.7151,0.4989840128706045,99.87,0.1616017886,6.48,6.79
B86032,2022-23,0,2022-04-01,2023-03-31,268.0,18912,1.42,53.90360165264773,-1.667684979103846,114.0,114,18903.0,18903,/content/drive/MyDrive/wy_images/B86032_2022_23.png,20.9822393974079,103.1,0.7082,0.4633948287749942,97.31,0.1320470505999999,-2.95,6.67
B86032,2023-24,0,2023-04-01,2024-03-31,281.0,18871,1.49,53.90360165264773,-1.667684979103846,114.0,114,18903.0,18903,/content/drive/MyDrive/wy_images/B86032_2023_24.png,22.721273379640703,103.1,0.7445,0.4689562123649736,94.96,0.1770887111,3.93,6.63
B86033,2019-20,0,2019-04-01,2020-03-31,204.0,11812,1.73,53.930619735140965,-1.3904509445142756,33.0,33,11138.0,11138,/content/drive/MyDrive/wy_images/B86033_2019_20.png,23.073345847303614,39.4,0.4998,0.3348038933578487,94.83,0.1517014039,4.33,7.91
B86033,2020-21,1,2020-04-01,2021-03-31,197.0,11974,1.65,53.930619735140965,-1.3904509445142756,33.0,33,11138.0,11138,/content/drive/MyDrive/wy_images/B86033_2020_21.png,24.97594344212516,39.4,0.4964,0.31544,88.33,0.1691797909,2.21,7.84
B86033,2021-22,0,2021-04-01,2022-03-31,208.0,11886,1.75,53.930619735140965,-1.3904509445142756,33.0,33,11138.0,11138,/content/drive/MyDrive/wy_images/B86033_2021_22.png,22.27700922876804,39.4,0.5194,0.3402735049413928,100.12,0.1540402043,7.96,7.81
B86033,2022-23,0,2022-04-01,2023-03-31,212.0,11853,1.79,53.930619735140965,-1.3904509445142756,33.0,33,11138.0,11138,/content/drive/MyDrive/wy_images/B86033_2022_23.png,26.501512743067384,39.4,0.533,0.3243051758216502,97.44,0.1439488636,-9.86,7.89
B86033,2023-24,0,2023-04-01,2024-03-31,216.0,11854,1.82,53.930619735140965,-1.3904509445142756,33.0,33,11138.0,11138,/content/drive/MyDrive/wy_images/B86033_2023_24.png,24.35589035917836,39.4,0.5861,0.4090107377614341,96.45,0.1709642695,6.65,7.97
B86034,2019-20,0,2019-04-01,2020-03-31,148.0,6721,2.2,53.90144224687314,-1.3462312462775463,32.0,32,6716.0,6716,/content/drive/MyDrive/wy_images/B86034_2019_20.png,18.44774593763503,35.7,0.5755,0.3962727832682142,96.64,0.1491161674,3.44,5.35
B86034,2020-21,1,2020-04-01,2021-03-31,160.0,6665,2.4,53.90144224687314,-1.3462312462775463,32.0,32,6716.0,6716,/content/drive/MyDrive/wy_images/B86034_2020_21.png,19.80603475855346,35.7,0.6051,0.3932626614571363,89.2,0.159021573,2.09,5.36
B86034,2021-22,0,2021-04-01,2022-03-31,157.0,6652,2.36,53.90144224687314,-1.3462312462775463,32.0,32,6716.0,6716,/content/drive/MyDrive/wy_images/B86034_2021_22.png,16.862418221891062,35.7,0.5709,0.3957405056308894,102.78,0.1431608578,7.36,5.33
B86034,2022-23,0,2022-04-01,2023-03-31,160.0,6734,2.38,53.90144224687314,-1.3462312462775463,32.0,32,6716.0,6716,/content/drive/MyDrive/wy_images/B86034_2022_23.png,19.510297444146904,35.7,0.5684,0.3596924615031027,98.76,0.1442944118,-8.81,5.34
B86034,2023-24,0,2023-04-01,2024-03-31,151.0,6746,2.24,53.90144224687314,-1.3462312462775463,32.0,32,6716.0,6716,/content/drive/MyDrive/wy_images/B86034_2023_24.png,18.87810382802876,35.7,0.6205,0.4306689312801655,98.12,0.1852941841,6.41,5.28
B86035,2019-20,0,2019-04-01,2020-03-31,311.0,7145,4.35,53.765870062625545,-1.5261153444405058,146.0,146,8463.0,8463,/content/drive/MyDrive/wy_images/B86035_2019_20.png,17.15419628749662,60.2,0.4627,0.370705102275339,111.21,0.1564732283999999,6.55,14.62
B86035,2020-21,1,2020-04-01,2021-03-31,427.0,9429,4.53,53.765870062625545,-1.5261153444405058,146.0,146,8463.0,8463,/content/drive/MyDrive/wy_images/B86035_2020_21.png,24.26939344478924,60.2,0.4825,0.3650703010802114,101.08,0.1700808526,-1.69,14.51
B86035,2021-22,0,2021-04-01,2022-03-31,409.0,9443,4.33,53.765870062625545,-1.5261153444405058,146.0,146,8463.0,8463,/content/drive/MyDrive/wy_images/B86035_2021_22.png,19.14379765234337,60.2,0.4936,0.4351474051942082,123.82,0.1521374010999999,6.72,14.46
B86035,2022-23,0,2022-04-01,2023-03-31,385.0,9364,4.11,53.765870062625545,-1.5261153444405058,146.0,146,8463.0,8463,/content/drive/MyDrive/wy_images/B86035_2022_23.png,20.36635128439451,60.2,0.4624,0.3605184095610204,113.35,0.1429396137999999,-2.91,14.36
B86035,2023-24,0,2023-04-01,2024-03-31,374.0,9333,4.01,53.765870062625545,-1.5261153444405058,146.0,146,8463.0,8463,/content/drive/MyDrive/wy_images/B86035_2023_24.png,19.77276384086469,60.2,0.5008,0.3820481222707423,110.13,0.1751726224,5.26,14.34
B86036,2019-20,0,2019-04-01,2020-03-31,272.0,11393,2.39,53.7741544994554,-1.3731363748886027,44.0,44,10099.0,10099,/content/drive/MyDrive/wy_images/B86036_2019_20.png,17.763344628286024,63.6,0.6124,0.4168113583084348,107.49,0.1516141924,4.72,10.1
B86036,2020-21,1,2020-04-01,2021-03-31,280.0,11424,2.45,53.7741544994554,-1.3731363748886027,44.0,44,10099.0,10099,/content/drive/MyDrive/wy_images/B86036_2020_21.png,18.955778893717387,63.6,0.5891,0.4071752976327281,97.46,0.1558785718,-1.56,10.0
B86036,2021-22,0,2021-04-01,2022-03-31,280.0,11452,2.44,53.7741544994554,-1.3731363748886027,44.0,44,10099.0,10099,/content/drive/MyDrive/wy_images/B86036_2021_22.png,15.47168825279891,63.6,0.6075,0.4203721121581246,115.19,0.1526651229,6.85,9.87
B86036,2022-23,0,2022-04-01,2023-03-31,287.0,11401,2.52,53.7741544994554,-1.3731363748886027,44.0,44,10099.0,10099,/content/drive/MyDrive/wy_images/B86036_2022_23.png,18.59283908976427,63.6,0.5452,0.3287285865318318,108.35,0.1533562441,-6.34,9.79
B86036,2023-24,0,2023-04-01,2024-03-31,297.0,11310,2.63,53.7741544994554,-1.3731363748886027,44.0,44,10099.0,10099,/content/drive/MyDrive/wy_images/B86036_2023_24.png,18.83827082538579,63.6,0.6596,0.4204271753619857,105.98,0.1793366079,7.12,9.75
B86038,2019-20,0,2019-04-01,2020-03-31,238.0,11965,1.99,53.87005402015115,-1.7017970319059614,125.0,125,11910.0,11910,/content/drive/MyDrive/wy_images/B86038_2019_20.png,27.794537427618543,160.2,0.5545,0.4087354217421282,95.67,0.1706865627,2.38,12.49
B86038,2020-21,1,2020-04-01,2021-03-31,225.0,12138,1.85,53.87005402015115,-1.7017970319059614,125.0,125,11910.0,11910,/content/drive/MyDrive/wy_images/B86038_2020_21.png,30.15515497090446,160.2,0.5443,0.389830388416456,87.74,0.1665258525,-4.85,12.52
B86038,2021-22,0,2021-04-01,2022-03-31,230.0,12280,1.87,53.87005402015115,-1.7017970319059614,125.0,125,11910.0,11910,/content/drive/MyDrive/wy_images/B86038_2021_22.png,28.437653668132416,160.2,0.5594,0.5388864812686738,105.28,0.1608073068999999,5.88,12.56
B86038,2022-23,0,2022-04-01,2023-03-31,223.0,11915,1.87,53.87005402015115,-1.7017970319059614,125.0,125,11910.0,11910,/content/drive/MyDrive/wy_images/B86038_2022_23.png,30.484427365960627,160.2,0.5407,0.401375306826017,99.12,0.1282929254,-2.84,12.54
B86038,2023-24,0,2023-04-01,2024-03-31,226.0,11393,1.98,53.87005402015115,-1.7017970319059614,125.0,125,11910.0,11910,/content/drive/MyDrive/wy_images/B86038_2023_24.png,29.018350009875192,160.2,0.6036,0.4358815812456906,98.15,0.1744112527,3.15,12.63
B86039,2019-20,0,2019-04-01,2020-03-31,93.0,5869,1.58,53.82454762836937,-1.5317387496156605,217.0,217,9757.0,9757,/content/drive/MyDrive/wy_images/B86039_2019_20.png,19.85303988064612,89.0,0.5146,0.4579435715927373,103.62,0.1531869606,4.44,23.9
B86039,2020-21,1,2020-04-01,2021-03-31,146.0,10077,1.45,53.82454762836937,-1.5317387496156605,217.0,217,9757.0,9757,/content/drive/MyDrive/wy_images/B86039_2020_21.png,21.776781349110752,89.0,0.4658,0.3511943737071937,96.38,0.1619941391,-0.29,27.09
B86039,2021-22,0,2021-04-01,2022-03-31,132.0,9887,1.34,53.82454762836937,-1.5317387496156605,217.0,217,9757.0,9757,/content/drive/MyDrive/wy_images/B86039_2021_22.png,20.809571325923937,89.0,0.4488,0.4063126407722363,119.77,0.1437013945999999,6.52,27.23
B86039,2022-23,0,2022-04-01,2023-03-31,120.0,9787,1.23,53.82454762836937,-1.5317387496156605,217.0,217,9757.0,9757,/content/drive/MyDrive/wy_images/B86039_2022_23.png,23.451829411257105,89.0,0.4414,0.3471196966214663,111.36,0.1283463503,-2.96,27.39
B86039,2023-24,0,2023-04-01,2024-03-31,129.0,9703,1.33,53.82454762836937,-1.5317387496156605,217.0,217,9757.0,9757,/content/drive/MyDrive/wy_images/B86039_2023_24.png,22.59559435605268,89.0,0.4781,0.361601319236957,106.03,0.1749436602999999,4.1,27.47
B86041,2019-20,0,2019-04-01,2020-03-31,137.0,7120,1.92,53.82263835873388,-1.6090387612348571,253.0,253,7677.0,7677,/content/drive/MyDrive/wy_images/B86041_2019_20.png,15.379063689586411,80.1,0.5414,0.4208676809928752,103.41,0.1596385511,7.33,19.83
B86041,2020-21,1,2020-04-01,2021-03-31,146.0,7234,2.02,53.82263835873388,-1.6090387612348571,253.0,253,7677.0,7677,/content/drive/MyDrive/wy_images/B86041_2020_21.png,17.5698447665636,80.1,0.5231,0.380744959779361,95.18,0.1631004524,-4.4,19.8
B86041,2021-22,0,2021-04-01,2022-03-31,138.0,7499,1.84,53.82263835873388,-1.6090387612348571,253.0,253,7677.0,7677,/content/drive/MyDrive/wy_images/B86041_2021_22.png,15.56077319970582,80.1,0.5125,0.4738201287060446,117.44,0.1510140446,5.9,19.87
B86041,2022-23,0,2022-04-01,2023-03-31,132.0,7747,1.7,53.82263835873388,-1.6090387612348571,253.0,253,7677.0,7677,/content/drive/MyDrive/wy_images/B86041_2022_23.png,18.626925474620244,80.1,0.524,0.3768721811077913,107.05,0.1421454945,-3.53,19.91
B86041,2023-24,0,2023-04-01,2024-03-31,143.0,7882,1.81,53.82263835873388,-1.6090387612348571,253.0,253,7677.0,7677,/content/drive/MyDrive/wy_images/B86041_2023_24.png,19.999869335926444,80.1,0.5619,0.4249974212824638,105.22,0.1752032774999999,1.58,19.9
B86042,2019-20,0,2019-04-01,2020-03-31,524.0,15377,3.41,53.75348343475561,-1.5377125033265322,112.0,112,11273.0,11273,/content/drive/MyDrive/wy_images/B86042_2019_20.png,18.85244759535567,101.0,0.5652,0.428411339921857,109.45,0.1493376732,6.26,16.11
B86042,2020-21,1,2020-04-01,2021-03-31,518.0,15228,3.4,53.75348343475561,-1.5377125033265322,112.0,112,11273.0,11273,/content/drive/MyDrive/wy_images/B86042_2020_21.png,22.01965376795321,101.0,0.5881,0.4158385750402206,99.62,0.1612249617,-2.4,16.18
B86042,2021-22,0,2021-04-01,2022-03-31,487.0,14800,3.29,53.75348343475561,-1.5377125033265322,112.0,112,11273.0,11273,/content/drive/MyDrive/wy_images/B86042_2021_22.png,20.031075873991888,101.0,0.5813,0.4596688853137208,121.43,0.1469112712,5.88,16.08
B86042,2022-23,0,2022-04-01,2023-03-31,496.0,15060,3.29,53.75348343475561,-1.5377125033265322,112.0,112,11273.0,11273,/content/drive/MyDrive/wy_images/B86042_2022_23.png,23.49383138569328,101.0,0.5703,0.3996132843024592,111.0,0.1420412098,-3.2,15.99
B86042,2023-24,0,2023-04-01,2024-03-31,500.0,15457,3.23,53.75348343475561,-1.5377125033265322,112.0,112,11273.0,11273,/content/drive/MyDrive/wy_images/B86042_2023_24.png,23.48534630676687,101.0,0.6153,0.4495739646058376,108.99,0.1670310928999999,5.77,16.01
B86043,2019-20,0,2019-04-01,2020-03-31,276.0,8511,3.24,53.7937483750941,-1.4982793053016454,186.0,186,9299.0,9299,/content/drive/MyDrive/wy_images/B86043_2019_20.png,33.170454851932455,54.9,0.4538,0.363730429786256,110.33,0.1599035242,6.0,20.27
B86043,2020-21,1,2020-04-01,2021-03-31,276.0,8567,3.22,53.7937483750941,-1.4982793053016454,186.0,186,9299.0,9299,/content/drive/MyDrive/wy_images/B86043_2020_21.png,33.85286717065683,54.9,0.4625,0.3458532429326592,99.78,0.1699733036,-1.12,20.31
B86043,2021-22,0,2021-04-01,2022-03-31,286.0,8975,3.19,53.7937483750941,-1.4982793053016454,186.0,186,9299.0,9299,/content/drive/MyDrive/wy_images/B86043_2021_22.png,32.96224851730326,54.9,0.4574,0.3952632911974258,122.57,0.1542141464,6.82,20.67
B86043,2022-23,0,2022-04-01,2023-03-31,258.0,9334,2.76,53.7937483750941,-1.4982793053016454,186.0,186,9299.0,9299,/content/drive/MyDrive/wy_images/B86043_2022_23.png,34.576010289435914,54.9,0.4262,0.3366393334865548,113.36,0.1386089004999999,-3.85,20.73
B86043,2023-24,0,2023-04-01,2024-03-31,248.0,9786,2.53,53.7937483750941,-1.4982793053016454,186.0,186,9299.0,9299,/content/drive/MyDrive/wy_images/B86043_2023_24.png,32.888712070515865,54.9,0.4558,0.3401266697310963,108.63,0.1811390184,4.21,20.89
B86044,2019-20,0,2019-04-01,2020-03-31,419.0,26010,1.61,53.84536310051423,-1.6266569083644704,153.0,153,27031.0,27031,/content/drive/MyDrive/wy_images/B86044_2019_20.png,20.59362948106512,136.8,0.6834,0.480005561939784,99.27,0.1596847739,5.91,15.96
B86044,2020-21,1,2020-04-01,2021-03-31,422.0,26369,1.6,53.84536310051423,-1.6266569083644704,153.0,153,27031.0,27031,/content/drive/MyDrive/wy_images/B86044_2020_21.png,22.590882663483374,136.8,0.6534,0.4334037370719374,90.96,0.1594759209,-4.46,15.91
B86044,2021-22,0,2021-04-01,2022-03-31,397.0,26673,1.49,53.84536310051423,-1.6266569083644704,153.0,153,27031.0,27031,/content/drive/MyDrive/wy_images/B86044_2021_22.png,19.9716975229064,136.8,0.6262,0.4773258193518731,111.53,0.151551359,6.89,15.77
